instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12345602,48225,NIFTY24NOV27600CE,NIFTY,0.0,2024-11-28,27600.0,0.05,25,CE,NFO-OPT,NFO
12345858,48226,NIFTY24NOV27600PE,NIFTY,0.0,2024-11-28,27600.0,0.05,25,PE,NFO-OPT,NFO
12345090,48223,NIFTY24NOV27550CE,NIFTY,0.0,2024-11-28,27550.0,0.05,25,CE,NFO-OPT,NFO
12345346,48224,NIFTY24NOV27550PE,NIFTY,0.0,2024-11-28,27550.0,0.05,25,PE,NFO-OPT,NFO
12344578,48221,NIFTY24NOV27500CE,NIFTY,0.0,2024-11-28,27500.0,0.05,25,CE,NFO-OPT,NFO
12344834,48222,NIFTY24NOV27500PE,NIFTY,0.0,2024-11-28,27500.0,0.05,25,PE,NFO-OPT,NFO
12344066,48219,NIFTY24NOV27450CE,NIFTY,0.0,2024-11-28,27450.0,0.05,25,CE,NFO-OPT,NFO
12344322,48220,NIFTY24NOV27450PE,NIFTY,0.0,2024-11-28,27450.0,0.05,25,PE,NFO-OPT,NFO
12343042,48215,NIFTY24NOV27400CE,NIFTY,0.0,2024-11-28,27400.0,0.05,25,CE,NFO-OPT,NFO
12343810,48218,NIFTY24NOV27400PE,NIFTY,0.0,2024-11-28,27400.0,0.05,25,PE,NFO-OPT,NFO
12341762,48210,NIFTY24NOV27350CE,NIFTY,0.0,2024-11-28,27350.0,0.05,25,CE,NFO-OPT,NFO
12342786,48214,NIFTY24NOV27350PE,NIFTY,0.0,2024-11-28,27350.0,0.05,25,PE,NFO-OPT,NFO
12341250,48208,NIFTY24NOV27300CE,NIFTY,0.0,2024-11-28,27300.0,0.05,25,CE,NFO-OPT,NFO
12341506,48209,NIFTY24NOV27300PE,NIFTY,0.0,2024-11-28,27300.0,0.05,25,PE,NFO-OPT,NFO
12340738,48206,NIFTY24NOV27250CE,NIFTY,0.0,2024-11-28,27250.0,0.05,25,CE,NFO-OPT,NFO
12340994,48207,NIFTY24NOV27250PE,NIFTY,0.0,2024-11-28,27250.0,0.05,25,PE,NFO-OPT,NFO
12339970,48203,NIFTY24NOV27200CE,NIFTY,0.0,2024-11-28,27200.0,0.05,25,CE,NFO-OPT,NFO
12340482,48205,NIFTY24NOV27200PE,NIFTY,0.0,2024-11-28,27200.0,0.05,25,PE,NFO-OPT,NFO
12338946,48199,NIFTY24NOV27150CE,NIFTY,0.0,2024-11-28,27150.0,0.05,25,CE,NFO-OPT,NFO
12339202,48200,NIFTY24NOV27150PE,NIFTY,0.0,2024-11-28,27150.0,0.05,25,PE,NFO-OPT,NFO
12338178,48196,NIFTY24NOV27100CE,NIFTY,0.0,2024-11-28,27100.0,0.05,25,CE,NFO-OPT,NFO
12338690,48198,NIFTY24NOV27100PE,NIFTY,0.0,2024-11-28,27100.0,0.05,25,PE,NFO-OPT,NFO
12335106,48184,NIFTY24NOV27050CE,NIFTY,0.0,2024-11-28,27050.0,0.05,25,CE,NFO-OPT,NFO
12335362,48185,NIFTY24NOV27050PE,NIFTY,0.0,2024-11-28,27050.0,0.05,25,PE,NFO-OPT,NFO
12334082,48180,NIFTY24NOV27000CE,NIFTY,0.0,2024-11-28,27000.0,0.05,25,CE,NFO-OPT,NFO
12334338,48181,NIFTY24NOV27000PE,NIFTY,0.0,2024-11-28,27000.0,0.05,25,PE,NFO-OPT,NFO
12332802,48175,NIFTY24NOV26950CE,NIFTY,0.0,2024-11-28,26950.0,0.05,25,CE,NFO-OPT,NFO
12333826,48179,NIFTY24NOV26950PE,NIFTY,0.0,2024-11-28,26950.0,0.05,25,PE,NFO-OPT,NFO
12332290,48173,NIFTY24NOV26900CE,NIFTY,0.0,2024-11-28,26900.0,0.05,25,CE,NFO-OPT,NFO
12332546,48174,NIFTY24NOV26900PE,NIFTY,0.0,2024-11-28,26900.0,0.05,25,PE,NFO-OPT,NFO
12331010,48168,NIFTY24NOV26850CE,NIFTY,0.0,2024-11-28,26850.0,0.05,25,CE,NFO-OPT,NFO
12331266,48169,NIFTY24NOV26850PE,NIFTY,0.0,2024-11-28,26850.0,0.05,25,PE,NFO-OPT,NFO
12330498,48166,NIFTY24NOV26800CE,NIFTY,0.0,2024-11-28,26800.0,0.05,25,CE,NFO-OPT,NFO
12330754,48167,NIFTY24NOV26800PE,NIFTY,0.0,2024-11-28,26800.0,0.05,25,PE,NFO-OPT,NFO
12329986,48164,NIFTY24NOV26750CE,NIFTY,0.0,2024-11-28,26750.0,0.05,25,CE,NFO-OPT,NFO
12330242,48165,NIFTY24NOV26750PE,NIFTY,0.0,2024-11-28,26750.0,0.05,25,PE,NFO-OPT,NFO
12329474,48162,NIFTY24NOV26700CE,NIFTY,0.0,2024-11-28,26700.0,0.05,25,CE,NFO-OPT,NFO
12329730,48163,NIFTY24NOV26700PE,NIFTY,0.0,2024-11-28,26700.0,0.05,25,PE,NFO-OPT,NFO
12327170,48153,NIFTY24NOV26650CE,NIFTY,0.0,2024-11-28,26650.0,0.05,25,CE,NFO-OPT,NFO
12327426,48154,NIFTY24NOV26650PE,NIFTY,0.0,2024-11-28,26650.0,0.05,25,PE,NFO-OPT,NFO
12325378,48146,NIFTY24NOV26600CE,NIFTY,0.0,2024-11-28,26600.0,0.05,25,CE,NFO-OPT,NFO
12325890,48148,NIFTY24NOV26600PE,NIFTY,0.0,2024-11-28,26600.0,0.05,25,PE,NFO-OPT,NFO
12322050,48133,NIFTY24NOV26550CE,NIFTY,0.0,2024-11-28,26550.0,0.05,25,CE,NFO-OPT,NFO
12322306,48134,NIFTY24NOV26550PE,NIFTY,0.0,2024-11-28,26550.0,0.05,25,PE,NFO-OPT,NFO
12321282,48130,NIFTY24NOV26500CE,NIFTY,0.0,2024-11-28,26500.0,0.05,25,CE,NFO-OPT,NFO
12321538,48131,NIFTY24NOV26500PE,NIFTY,0.0,2024-11-28,26500.0,0.05,25,PE,NFO-OPT,NFO
12318466,48119,NIFTY24NOV26450CE,NIFTY,0.0,2024-11-28,26450.0,0.05,25,CE,NFO-OPT,NFO
12318722,48120,NIFTY24NOV26450PE,NIFTY,0.0,2024-11-28,26450.0,0.05,25,PE,NFO-OPT,NFO
12317186,48114,NIFTY24NOV26400CE,NIFTY,0.0,2024-11-28,26400.0,0.05,25,CE,NFO-OPT,NFO
12317442,48115,NIFTY24NOV26400PE,NIFTY,0.0,2024-11-28,26400.0,0.05,25,PE,NFO-OPT,NFO
12316162,48110,NIFTY24NOV26350CE,NIFTY,0.0,2024-11-28,26350.0,0.05,25,CE,NFO-OPT,NFO
12316418,48111,NIFTY24NOV26350PE,NIFTY,0.0,2024-11-28,26350.0,0.05,25,PE,NFO-OPT,NFO
12315650,48108,NIFTY24NOV26300CE,NIFTY,0.0,2024-11-28,26300.0,0.05,25,CE,NFO-OPT,NFO
12315906,48109,NIFTY24NOV26300PE,NIFTY,0.0,2024-11-28,26300.0,0.05,25,PE,NFO-OPT,NFO
12314626,48104,NIFTY24NOV26250CE,NIFTY,0.0,2024-11-28,26250.0,0.05,25,CE,NFO-OPT,NFO
12315394,48107,NIFTY24NOV26250PE,NIFTY,0.0,2024-11-28,26250.0,0.05,25,PE,NFO-OPT,NFO
12314114,48102,NIFTY24NOV26200CE,NIFTY,0.0,2024-11-28,26200.0,0.05,25,CE,NFO-OPT,NFO
12314370,48103,NIFTY24NOV26200PE,NIFTY,0.0,2024-11-28,26200.0,0.05,25,PE,NFO-OPT,NFO
12313602,48100,NIFTY24NOV26150CE,NIFTY,0.0,2024-11-28,26150.0,0.05,25,CE,NFO-OPT,NFO
12313858,48101,NIFTY24NOV26150PE,NIFTY,0.0,2024-11-28,26150.0,0.05,25,PE,NFO-OPT,NFO
12312322,48095,NIFTY24NOV26100CE,NIFTY,0.0,2024-11-28,26100.0,0.05,25,CE,NFO-OPT,NFO
12313346,48099,NIFTY24NOV26100PE,NIFTY,0.0,2024-11-28,26100.0,0.05,25,PE,NFO-OPT,NFO
12311810,48093,NIFTY24NOV26050CE,NIFTY,0.0,2024-11-28,26050.0,0.05,25,CE,NFO-OPT,NFO
12312066,48094,NIFTY24NOV26050PE,NIFTY,0.0,2024-11-28,26050.0,0.05,25,PE,NFO-OPT,NFO
12311298,48091,NIFTY24NOV26000CE,NIFTY,0.0,2024-11-28,26000.0,0.05,25,CE,NFO-OPT,NFO
12311554,48092,NIFTY24NOV26000PE,NIFTY,0.0,2024-11-28,26000.0,0.05,25,PE,NFO-OPT,NFO
12310786,48089,NIFTY24NOV25950CE,NIFTY,0.0,2024-11-28,25950.0,0.05,25,CE,NFO-OPT,NFO
12311042,48090,NIFTY24NOV25950PE,NIFTY,0.0,2024-11-28,25950.0,0.05,25,PE,NFO-OPT,NFO
12310274,48087,NIFTY24NOV25900CE,NIFTY,0.0,2024-11-28,25900.0,0.05,25,CE,NFO-OPT,NFO
12310530,48088,NIFTY24NOV25900PE,NIFTY,0.0,2024-11-28,25900.0,0.05,25,PE,NFO-OPT,NFO
12309506,48084,NIFTY24NOV25850CE,NIFTY,0.0,2024-11-28,25850.0,0.05,25,CE,NFO-OPT,NFO
12309762,48085,NIFTY24NOV25850PE,NIFTY,0.0,2024-11-28,25850.0,0.05,25,PE,NFO-OPT,NFO
12308482,48080,NIFTY24NOV25800CE,NIFTY,0.0,2024-11-28,25800.0,0.05,25,CE,NFO-OPT,NFO
12309250,48083,NIFTY24NOV25800PE,NIFTY,0.0,2024-11-28,25800.0,0.05,25,PE,NFO-OPT,NFO
12307970,48078,NIFTY24NOV25750CE,NIFTY,0.0,2024-11-28,25750.0,0.05,25,CE,NFO-OPT,NFO
12308226,48079,NIFTY24NOV25750PE,NIFTY,0.0,2024-11-28,25750.0,0.05,25,PE,NFO-OPT,NFO
12306946,48074,NIFTY24NOV25700CE,NIFTY,0.0,2024-11-28,25700.0,0.05,25,CE,NFO-OPT,NFO
12307714,48077,NIFTY24NOV25700PE,NIFTY,0.0,2024-11-28,25700.0,0.05,25,PE,NFO-OPT,NFO
12299778,48046,NIFTY24NOV25650CE,NIFTY,0.0,2024-11-28,25650.0,0.05,25,CE,NFO-OPT,NFO
12303874,48062,NIFTY24NOV25650PE,NIFTY,0.0,2024-11-28,25650.0,0.05,25,PE,NFO-OPT,NFO
12290562,48010,NIFTY24NOV25600CE,NIFTY,0.0,2024-11-28,25600.0,0.05,25,CE,NFO-OPT,NFO
12291586,48014,NIFTY24NOV25600PE,NIFTY,0.0,2024-11-28,25600.0,0.05,25,PE,NFO-OPT,NFO
12289794,48007,NIFTY24NOV25550CE,NIFTY,0.0,2024-11-28,25550.0,0.05,25,CE,NFO-OPT,NFO
12290306,48009,NIFTY24NOV25550PE,NIFTY,0.0,2024-11-28,25550.0,0.05,25,PE,NFO-OPT,NFO
12288770,48003,NIFTY24NOV25500CE,NIFTY,0.0,2024-11-28,25500.0,0.05,25,CE,NFO-OPT,NFO
12289538,48006,NIFTY24NOV25500PE,NIFTY,0.0,2024-11-28,25500.0,0.05,25,PE,NFO-OPT,NFO
12285442,47990,NIFTY24NOV25450CE,NIFTY,0.0,2024-11-28,25450.0,0.05,25,CE,NFO-OPT,NFO
12288514,48002,NIFTY24NOV25450PE,NIFTY,0.0,2024-11-28,25450.0,0.05,25,PE,NFO-OPT,NFO
12281602,47975,NIFTY24NOV25400CE,NIFTY,0.0,2024-11-28,25400.0,0.05,25,CE,NFO-OPT,NFO
12282370,47978,NIFTY24NOV25400PE,NIFTY,0.0,2024-11-28,25400.0,0.05,25,PE,NFO-OPT,NFO
12279554,47967,NIFTY24NOV25350CE,NIFTY,0.0,2024-11-28,25350.0,0.05,25,CE,NFO-OPT,NFO
12281346,47974,NIFTY24NOV25350PE,NIFTY,0.0,2024-11-28,25350.0,0.05,25,PE,NFO-OPT,NFO
12278274,47962,NIFTY24NOV25300CE,NIFTY,0.0,2024-11-28,25300.0,0.05,25,CE,NFO-OPT,NFO
12279298,47966,NIFTY24NOV25300PE,NIFTY,0.0,2024-11-28,25300.0,0.05,25,PE,NFO-OPT,NFO
12277762,47960,NIFTY24NOV25250CE,NIFTY,0.0,2024-11-28,25250.0,0.05,25,CE,NFO-OPT,NFO
12278018,47961,NIFTY24NOV25250PE,NIFTY,0.0,2024-11-28,25250.0,0.05,25,PE,NFO-OPT,NFO
12264706,47909,NIFTY24NOV25200CE,NIFTY,0.0,2024-11-28,25200.0,0.05,25,CE,NFO-OPT,NFO
12266242,47915,NIFTY24NOV25200PE,NIFTY,0.0,2024-11-28,25200.0,0.05,25,PE,NFO-OPT,NFO
12247298,47841,NIFTY24NOV25150CE,NIFTY,0.0,2024-11-28,25150.0,0.05,25,CE,NFO-OPT,NFO
12247554,47842,NIFTY24NOV25150PE,NIFTY,0.0,2024-11-28,25150.0,0.05,25,PE,NFO-OPT,NFO
12238594,47807,NIFTY24NOV25100CE,NIFTY,0.0,2024-11-28,25100.0,0.05,25,CE,NFO-OPT,NFO
12238850,47808,NIFTY24NOV25100PE,NIFTY,0.0,2024-11-28,25100.0,0.05,25,PE,NFO-OPT,NFO
12238082,47805,NIFTY24NOV25050CE,NIFTY,0.0,2024-11-28,25050.0,0.05,25,CE,NFO-OPT,NFO
12238338,47806,NIFTY24NOV25050PE,NIFTY,0.0,2024-11-28,25050.0,0.05,25,PE,NFO-OPT,NFO
12190722,47620,NIFTY24NOV25000CE,NIFTY,0.0,2024-11-28,25000.0,0.05,25,CE,NFO-OPT,NFO
12190978,47621,NIFTY24NOV25000PE,NIFTY,0.0,2024-11-28,25000.0,0.05,25,PE,NFO-OPT,NFO
12190210,47618,NIFTY24NOV24950CE,NIFTY,0.0,2024-11-28,24950.0,0.05,25,CE,NFO-OPT,NFO
12190466,47619,NIFTY24NOV24950PE,NIFTY,0.0,2024-11-28,24950.0,0.05,25,PE,NFO-OPT,NFO
12188674,47612,NIFTY24NOV24900CE,NIFTY,0.0,2024-11-28,24900.0,0.05,25,CE,NFO-OPT,NFO
12189698,47616,NIFTY24NOV24900PE,NIFTY,0.0,2024-11-28,24900.0,0.05,25,PE,NFO-OPT,NFO
12094722,47245,NIFTY24NOV24850CE,NIFTY,0.0,2024-11-28,24850.0,0.05,25,CE,NFO-OPT,NFO
12094978,47246,NIFTY24NOV24850PE,NIFTY,0.0,2024-11-28,24850.0,0.05,25,PE,NFO-OPT,NFO
12093186,47239,NIFTY24NOV24800CE,NIFTY,0.0,2024-11-28,24800.0,0.05,25,CE,NFO-OPT,NFO
12094466,47244,NIFTY24NOV24800PE,NIFTY,0.0,2024-11-28,24800.0,0.05,25,PE,NFO-OPT,NFO
12092418,47236,NIFTY24NOV24750CE,NIFTY,0.0,2024-11-28,24750.0,0.05,25,CE,NFO-OPT,NFO
12092674,47237,NIFTY24NOV24750PE,NIFTY,0.0,2024-11-28,24750.0,0.05,25,PE,NFO-OPT,NFO
11897858,46476,NIFTY24NOV24700CE,NIFTY,0.0,2024-11-28,24700.0,0.05,25,CE,NFO-OPT,NFO
11898626,46479,NIFTY24NOV24700PE,NIFTY,0.0,2024-11-28,24700.0,0.05,25,PE,NFO-OPT,NFO
11897346,46474,NIFTY24NOV24650CE,NIFTY,0.0,2024-11-28,24650.0,0.05,25,CE,NFO-OPT,NFO
11897602,46475,NIFTY24NOV24650PE,NIFTY,0.0,2024-11-28,24650.0,0.05,25,PE,NFO-OPT,NFO
11896834,46472,NIFTY24NOV24600CE,NIFTY,0.0,2024-11-28,24600.0,0.05,25,CE,NFO-OPT,NFO
11897090,46473,NIFTY24NOV24600PE,NIFTY,0.0,2024-11-28,24600.0,0.05,25,PE,NFO-OPT,NFO
11823362,46185,NIFTY24NOV24550CE,NIFTY,0.0,2024-11-28,24550.0,0.05,25,CE,NFO-OPT,NFO
10990338,42931,NIFTY24NOV23750CE,NIFTY,0.0,2024-11-28,23750.0,0.05,25,CE,NFO-OPT,NFO
10990594,42932,NIFTY24NOV23750PE,NIFTY,0.0,2024-11-28,23750.0,0.05,25,PE,NFO-OPT,NFO
10989826,42929,NIFTY24NOV23700CE,NIFTY,0.0,2024-11-28,23700.0,0.05,25,CE,NFO-OPT,NFO
10990082,42930,NIFTY24NOV23700PE,NIFTY,0.0,2024-11-28,23700.0,0.05,25,PE,NFO-OPT,NFO
10988546,42924,NIFTY24NOV23650CE,NIFTY,0.0,2024-11-28,23650.0,0.05,25,CE,NFO-OPT,NFO
10988802,42925,NIFTY24NOV23650PE,NIFTY,0.0,2024-11-28,23650.0,0.05,25,PE,NFO-OPT,NFO
10987778,42921,NIFTY24NOV23600CE,NIFTY,0.0,2024-11-28,23600.0,0.05,25,CE,NFO-OPT,NFO
10988290,42923,NIFTY24NOV23600PE,NIFTY,0.0,2024-11-28,23600.0,0.05,25,PE,NFO-OPT,NFO
10987266,42919,NIFTY24NOV23550CE,NIFTY,0.0,2024-11-28,23550.0,0.05,25,CE,NFO-OPT,NFO
10987522,42920,NIFTY24NOV23550PE,NIFTY,0.0,2024-11-28,23550.0,0.05,25,PE,NFO-OPT,NFO
10986754,42917,NIFTY24NOV23500CE,NIFTY,0.0,2024-11-28,23500.0,0.05,25,CE,NFO-OPT,NFO
10987010,42918,NIFTY24NOV23500PE,NIFTY,0.0,2024-11-28,23500.0,0.05,25,PE,NFO-OPT,NFO
10986242,42915,NIFTY24NOV23450CE,NIFTY,0.0,2024-11-28,23450.0,0.05,25,CE,NFO-OPT,NFO
10986498,42916,NIFTY24NOV23450PE,NIFTY,0.0,2024-11-28,23450.0,0.05,25,PE,NFO-OPT,NFO
10985730,42913,NIFTY24NOV23400CE,NIFTY,0.0,2024-11-28,23400.0,0.05,25,CE,NFO-OPT,NFO
10985986,42914,NIFTY24NOV23400PE,NIFTY,0.0,2024-11-28,23400.0,0.05,25,PE,NFO-OPT,NFO
10985218,42911,NIFTY24NOV23350CE,NIFTY,0.0,2024-11-28,23350.0,0.05,25,CE,NFO-OPT,NFO
10985474,42912,NIFTY24NOV23350PE,NIFTY,0.0,2024-11-28,23350.0,0.05,25,PE,NFO-OPT,NFO
10984706,42909,NIFTY24NOV23300CE,NIFTY,0.0,2024-11-28,23300.0,0.05,25,CE,NFO-OPT,NFO
10984962,42910,NIFTY24NOV23300PE,NIFTY,0.0,2024-11-28,23300.0,0.05,25,PE,NFO-OPT,NFO
10984194,42907,NIFTY24NOV23250CE,NIFTY,0.0,2024-11-28,23250.0,0.05,25,CE,NFO-OPT,NFO
10984450,42908,NIFTY24NOV23250PE,NIFTY,0.0,2024-11-28,23250.0,0.05,25,PE,NFO-OPT,NFO
10983682,42905,NIFTY24NOV23200CE,NIFTY,0.0,2024-11-28,23200.0,0.05,25,CE,NFO-OPT,NFO
10983938,42906,NIFTY24NOV23200PE,NIFTY,0.0,2024-11-28,23200.0,0.05,25,PE,NFO-OPT,NFO
10982658,42901,NIFTY24NOV23150CE,NIFTY,0.0,2024-11-28,23150.0,0.05,25,CE,NFO-OPT,NFO
10982914,42902,NIFTY24NOV23150PE,NIFTY,0.0,2024-11-28,23150.0,0.05,25,PE,NFO-OPT,NFO
10982146,42899,NIFTY24NOV23100CE,NIFTY,0.0,2024-11-28,23100.0,0.05,25,CE,NFO-OPT,NFO
10982402,42900,NIFTY24NOV23100PE,NIFTY,0.0,2024-11-28,23100.0,0.05,25,PE,NFO-OPT,NFO
10981634,42897,NIFTY24NOV23050CE,NIFTY,0.0,2024-11-28,23050.0,0.05,25,CE,NFO-OPT,NFO
10981890,42898,NIFTY24NOV23050PE,NIFTY,0.0,2024-11-28,23050.0,0.05,25,PE,NFO-OPT,NFO
10980098,42891,NIFTY24NOV23000CE,NIFTY,0.0,2024-11-28,23000.0,0.05,25,CE,NFO-OPT,NFO
10980354,42892,NIFTY24NOV23000PE,NIFTY,0.0,2024-11-28,23000.0,0.05,25,PE,NFO-OPT,NFO
10979586,42889,NIFTY24NOV22950CE,NIFTY,0.0,2024-11-28,22950.0,0.05,25,CE,NFO-OPT,NFO
10979842,42890,NIFTY24NOV22950PE,NIFTY,0.0,2024-11-28,22950.0,0.05,25,PE,NFO-OPT,NFO
10978818,42886,NIFTY24NOV22900CE,NIFTY,0.0,2024-11-28,22900.0,0.05,25,CE,NFO-OPT,NFO
10979330,42888,NIFTY24NOV22900PE,NIFTY,0.0,2024-11-28,22900.0,0.05,25,PE,NFO-OPT,NFO
10978050,42883,NIFTY24NOV22850CE,NIFTY,0.0,2024-11-28,22850.0,0.05,25,CE,NFO-OPT,NFO
10978306,42884,NIFTY24NOV22850PE,NIFTY,0.0,2024-11-28,22850.0,0.05,25,PE,NFO-OPT,NFO
10977538,42881,NIFTY24NOV22800CE,NIFTY,0.0,2024-11-28,22800.0,0.05,25,CE,NFO-OPT,NFO
10977794,42882,NIFTY24NOV22800PE,NIFTY,0.0,2024-11-28,22800.0,0.05,25,PE,NFO-OPT,NFO
10977026,42879,NIFTY24NOV22750CE,NIFTY,0.0,2024-11-28,22750.0,0.05,25,CE,NFO-OPT,NFO
10977282,42880,NIFTY24NOV22750PE,NIFTY,0.0,2024-11-28,22750.0,0.05,25,PE,NFO-OPT,NFO
10976514,42877,NIFTY24NOV22700CE,NIFTY,0.0,2024-11-28,22700.0,0.05,25,CE,NFO-OPT,NFO
10976770,42878,NIFTY24NOV22700PE,NIFTY,0.0,2024-11-28,22700.0,0.05,25,PE,NFO-OPT,NFO
10973954,42867,NIFTY24NOV22650CE,NIFTY,0.0,2024-11-28,22650.0,0.05,25,CE,NFO-OPT,NFO
10974210,42868,NIFTY24NOV22650PE,NIFTY,0.0,2024-11-28,22650.0,0.05,25,PE,NFO-OPT,NFO
10973442,42865,NIFTY24NOV22600CE,NIFTY,0.0,2024-11-28,22600.0,0.05,25,CE,NFO-OPT,NFO
10973698,42866,NIFTY24NOV22600PE,NIFTY,0.0,2024-11-28,22600.0,0.05,25,PE,NFO-OPT,NFO
10971394,42857,NIFTY24NOV22550CE,NIFTY,0.0,2024-11-28,22550.0,0.05,25,CE,NFO-OPT,NFO
10972162,42860,NIFTY24NOV22550PE,NIFTY,0.0,2024-11-28,22550.0,0.05,25,PE,NFO-OPT,NFO
10970882,42855,NIFTY24NOV22500CE,NIFTY,0.0,2024-11-28,22500.0,0.05,25,CE,NFO-OPT,NFO
10971138,42856,NIFTY24NOV22500PE,NIFTY,0.0,2024-11-28,22500.0,0.05,25,PE,NFO-OPT,NFO
10970370,42853,NIFTY24NOV22450CE,NIFTY,0.0,2024-11-28,22450.0,0.05,25,CE,NFO-OPT,NFO
10970626,42854,NIFTY24NOV22450PE,NIFTY,0.0,2024-11-28,22450.0,0.05,25,PE,NFO-OPT,NFO
10969346,42849,NIFTY24NOV22400CE,NIFTY,0.0,2024-11-28,22400.0,0.05,25,CE,NFO-OPT,NFO
10970114,42852,NIFTY24NOV22400PE,NIFTY,0.0,2024-11-28,22400.0,0.05,25,PE,NFO-OPT,NFO
10968834,42847,NIFTY24NOV22350CE,NIFTY,0.0,2024-11-28,22350.0,0.05,25,CE,NFO-OPT,NFO
10969090,42848,NIFTY24NOV22350PE,NIFTY,0.0,2024-11-28,22350.0,0.05,25,PE,NFO-OPT,NFO
10968322,42845,NIFTY24NOV22300CE,NIFTY,0.0,2024-11-28,22300.0,0.05,25,CE,NFO-OPT,NFO
10968578,42846,NIFTY24NOV22300PE,NIFTY,0.0,2024-11-28,22300.0,0.05,25,PE,NFO-OPT,NFO
10967810,42843,NIFTY24NOV22250CE,NIFTY,0.0,2024-11-28,22250.0,0.05,25,CE,NFO-OPT,NFO
10968066,42844,NIFTY24NOV22250PE,NIFTY,0.0,2024-11-28,22250.0,0.05,25,PE,NFO-OPT,NFO
13570050,53008,NIFTY24D0524150CE,NIFTY,0.0,2024-12-05,24150.0,0.05,25,CE,NFO-OPT,NFO
13570306,53009,NIFTY24D0524150PE,NIFTY,0.0,2024-12-05,24150.0,0.05,25,PE,NFO-OPT,NFO
13569282,53005,NIFTY24D0524100CE,NIFTY,0.0,2024-12-05,24100.0,0.05,25,CE,NFO-OPT,NFO
13569794,53007,NIFTY24D0524100PE,NIFTY,0.0,2024-12-05,24100.0,0.05,25,PE,NFO-OPT,NFO
13570562,53010,NIFTY24D0524200CE,NIFTY,0.0,2024-12-05,24200.0,0.05,25,CE,NFO-OPT,NFO
13571074,53012,NIFTY24D0524200PE,NIFTY,0.0,2024-12-05,24200.0,0.05,25,PE,NFO-OPT,NFO
13568770,53003,NIFTY24D0524050CE,NIFTY,0.0,2024-12-05,24050.0,0.05,25,CE,NFO-OPT,NFO
13569026,53004,NIFTY24D0524050PE,NIFTY,0.0,2024-12-05,24050.0,0.05,25,PE,NFO-OPT,NFO
13571330,53013,NIFTY24D0524250CE,NIFTY,0.0,2024-12-05,24250.0,0.05,25,CE,NFO-OPT,NFO
13571586,53014,NIFTY24D0524250PE,NIFTY,0.0,2024-12-05,24250.0,0.05,25,PE,NFO-OPT,NFO
13565442,52990,NIFTY24D0524000CE,NIFTY,0.0,2024-12-05,24000.0,0.05,25,CE,NFO-OPT,NFO
13568514,53002,NIFTY24D0524000PE,NIFTY,0.0,2024-12-05,24000.0,0.05,25,PE,NFO-OPT,NFO
13571842,53015,NIFTY24D0524300CE,NIFTY,0.0,2024-12-05,24300.0,0.05,25,CE,NFO-OPT,NFO
13572098,53016,NIFTY24D0524300PE,NIFTY,0.0,2024-12-05,24300.0,0.05,25,PE,NFO-OPT,NFO
13564674,52987,NIFTY24D0523950CE,NIFTY,0.0,2024-12-05,23950.0,0.05,25,CE,NFO-OPT,NFO
13565186,52989,NIFTY24D0523950PE,NIFTY,0.0,2024-12-05,23950.0,0.05,25,PE,NFO-OPT,NFO
13572354,53017,NIFTY24D0524350CE,NIFTY,0.0,2024-12-05,24350.0,0.05,25,CE,NFO-OPT,NFO
13572610,53018,NIFTY24D0524350PE,NIFTY,0.0,2024-12-05,24350.0,0.05,25,PE,NFO-OPT,NFO
13563650,52983,NIFTY24D0523900CE,NIFTY,0.0,2024-12-05,23900.0,0.05,25,CE,NFO-OPT,NFO
13563906,52984,NIFTY24D0523900PE,NIFTY,0.0,2024-12-05,23900.0,0.05,25,PE,NFO-OPT,NFO
13572866,53019,NIFTY24D0524400CE,NIFTY,0.0,2024-12-05,24400.0,0.05,25,CE,NFO-OPT,NFO
13573122,53020,NIFTY24D0524400PE,NIFTY,0.0,2024-12-05,24400.0,0.05,25,PE,NFO-OPT,NFO
13563138,52981,NIFTY24D0523850CE,NIFTY,0.0,2024-12-05,23850.0,0.05,25,CE,NFO-OPT,NFO
13563394,52982,NIFTY24D0523850PE,NIFTY,0.0,2024-12-05,23850.0,0.05,25,PE,NFO-OPT,NFO
13573378,53021,NIFTY24D0524450CE,NIFTY,0.0,2024-12-05,24450.0,0.05,25,CE,NFO-OPT,NFO
13573634,53022,NIFTY24D0524450PE,NIFTY,0.0,2024-12-05,24450.0,0.05,25,PE,NFO-OPT,NFO
13562626,52979,NIFTY24D0523800CE,NIFTY,0.0,2024-12-05,23800.0,0.05,25,CE,NFO-OPT,NFO
13562882,52980,NIFTY24D0523800PE,NIFTY,0.0,2024-12-05,23800.0,0.05,25,PE,NFO-OPT,NFO
13573890,53023,NIFTY24D0524500CE,NIFTY,0.0,2024-12-05,24500.0,0.05,25,CE,NFO-OPT,NFO
13574914,53027,NIFTY24D0524500PE,NIFTY,0.0,2024-12-05,24500.0,0.05,25,PE,NFO-OPT,NFO
13576706,53034,NIFTY24D0524550PE,NIFTY,0.0,2024-12-05,24550.0,0.05,25,PE,NFO-OPT,NFO
13601026,53129,NIFTY24D0526250CE,NIFTY,0.0,2024-12-05,26250.0,0.05,25,CE,NFO-OPT,NFO
13601282,53130,NIFTY24D0526250PE,NIFTY,0.0,2024-12-05,26250.0,0.05,25,PE,NFO-OPT,NFO
